
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 1.161		 , 33		 , 384FFT		 , 1.281		 ,  6		 , 432SHA		 , 1.206		 , 10		 , 405BFS		 , 1.357		 ,  3		 , 392KMP		 , 1.153		 , 17		 , 386GEMM		 , 1.970		 ,  2		 , 406SORT		 , 1.090		 , 31		 , 361SPMV		 , 1.231		 ,  7		 , 426
AES		 , 1.158		 , 33		 , 384FFT		 , 1.278		 ,  6		 , 432SHA		 , 1.203		 , 10		 , 406BFS		 , 1.805		 ,  4		 , 394KMP		 , 1.150		 , 17		 , 387GEMM		 , 1.965		 ,  2		 , 408SORT		 , 1.123		 , 32		 , 362SPMV		 , 1.228		 ,  7		 , 427
AES		 , 1.155		 , 33		 , 385FFT		 , 1.275		 ,  6		 , 434SHA		 , 1.200		 , 10		 , 406BFS		 , 1.800		 ,  4		 , 395KMP		 , 1.148		 , 17		 , 387GEMM		 , 1.960		 ,  2		 , 411SORT		 , 1.120		 , 32		 , 362SPMV		 , 1.225		 ,  7		 , 428
AES		 , 1.152		 , 33		 , 386FFT		 , 1.272		 ,  6		 , 436SHA		 , 1.197		 , 10		 , 407BFS		 , 1.796		 ,  4		 , 395KMP		 , 1.145		 , 17		 , 389GEMM		 , 1.955		 ,  2		 , 412SORT		 , 1.117		 , 32		 , 363SPMV		 , 1.222		 ,  7		 , 428
AES		 , 1.149		 , 33		 , 386FFT		 , 1.269		 ,  6		 , 436SHA		 , 1.194		 , 10		 , 409BFS		 , 1.791		 ,  4		 , 398KMP		 , 1.142		 , 17		 , 390GEMM		 , 1.950		 ,  2		 , 413SORT		 , 1.114		 , 32		 , 364SPMV		 , 1.219		 ,  7		 , 428
AES		 , 1.146		 , 33		 , 387FFT		 , 1.266		 ,  6		 , 437SHA		 , 1.191		 , 10		 , 411BFS		 , 1.787		 ,  4		 , 399KMP		 , 1.139		 , 17		 , 390GEMM		 , 1.945		 ,  2		 , 414SORT		 , 1.112		 , 32		 , 366SPMV		 , 1.216		 ,  7		 , 428
AES		 , 1.144		 , 33		 , 388FFT		 , 1.262		 ,  6		 , 437SHA		 , 1.188		 , 10		 , 413BFS		 , 1.782		 ,  4		 , 400KMP		 , 1.136		 , 17		 , 390GEMM		 , 1.941		 ,  2		 , 417SORT		 , 1.109		 , 32		 , 366SPMV		 , 1.213		 ,  7		 , 429
AES		 , 1.141		 , 33		 , 388FFT		 , 1.259		 ,  6		 , 437SHA		 , 1.185		 , 10		 , 414BFS		 , 1.778		 ,  4		 , 401KMP		 , 1.133		 , 17		 , 392GEMM		 , 1.936		 ,  2		 , 418SORT		 , 1.106		 , 32		 , 366SPMV		 , 1.210		 ,  7		 , 432
AES		 , 1.138		 , 33		 , 389FFT		 , 1.256		 ,  6		 , 441SHA		 , 1.182		 , 10		 , 414BFS		 , 1.773		 ,  4		 , 401KMP		 , 1.131		 , 17		 , 392GEMM		 , 1.931		 ,  2		 , 420SORT		 , 1.103		 , 32		 , 367SPMV		 , 1.207		 ,  7		 , 432
AES		 , 1.135		 , 33		 , 390FFT		 , 1.253		 ,  6		 , 441SHA		 , 1.179		 , 10		 , 416BFS		 , 1.769		 ,  4		 , 403KMP		 , 1.128		 , 17		 , 392GEMM		 , 1.926		 ,  2		 , 421SORT		 , 1.101		 , 32		 , 368SPMV		 , 1.204		 ,  7		 , 433
AES		 , 1.132		 , 33		 , 393FFT		 , 1.250		 ,  6		 , 443SHA		 , 1.176		 , 10		 , 416BFS		 , 1.765		 ,  4		 , 404KMP		 , 1.191		 , 18		 , 393GEMM		 , 1.922		 ,  2		 , 421SORT		 , 1.132		 , 33		 , 369SPMV		 , 1.201		 ,  7		 , 433
AES		 , 1.130		 , 33		 , 393FFT		 , 1.247		 ,  6		 , 444SHA		 , 1.174		 , 10		 , 416BFS		 , 1.760		 ,  4		 , 405KMP		 , 1.188		 , 18		 , 393GEMM		 , 1.917		 ,  2		 , 424SORT		 , 1.130		 , 33		 , 369SPMV		 , 1.198		 ,  7		 , 436
AES		 , 1.127		 , 33		 , 393FFT		 , 1.244		 ,  6		 , 445SHA		 , 1.171		 , 10		 , 416BFS		 , 1.756		 ,  4		 , 408KMP		 , 1.185		 , 18		 , 394GEMM		 , 1.912		 ,  2		 , 424SORT		 , 1.127		 , 33		 , 371SPMV		 , 1.195		 ,  7		 , 437
AES		 , 1.124		 , 33		 , 395FFT		 , 1.241		 ,  6		 , 446SHA		 , 1.168		 , 10		 , 416BFS		 , 1.752		 ,  4		 , 410KMP		 , 1.182		 , 18		 , 394GEMM		 , 1.908		 ,  2		 , 424SORT		 , 1.124		 , 33		 , 373SPMV		 , 1.192		 ,  7		 , 438
AES		 , 1.121		 , 33		 , 396FFT		 , 1.238		 ,  6		 , 448SHA		 , 1.165		 , 10		 , 416BFS		 , 1.748		 ,  4		 , 411KMP		 , 1.180		 , 18		 , 396GEMM		 , 1.903		 ,  2		 , 424SORT		 , 1.121		 , 33		 , 374SPMV		 , 1.189		 ,  7		 , 439
AES		 , 1.119		 , 33		 , 397FFT		 , 1.235		 ,  6		 , 448SHA		 , 1.162		 , 10		 , 417BFS		 , 1.743		 ,  4		 , 411KMP		 , 1.177		 , 18		 , 398GEMM		 , 1.898		 ,  2		 , 426SORT		 , 1.153		 , 34		 , 375SPMV		 , 1.186		 ,  7		 , 440
AES		 , 1.116		 , 33		 , 397FFT		 , 1.232		 ,  6		 , 449SHA		 , 1.159		 , 10		 , 418BFS		 , 1.739		 ,  4		 , 415KMP		 , 1.174		 , 18		 , 398GEMM		 , 1.894		 ,  2		 , 426SORT		 , 1.150		 , 34		 , 376SPMV		 , 1.184		 ,  7		 , 441
AES		 , 1.147		 , 34		 , 399FFT		 , 1.229		 ,  6		 , 449SHA		 , 1.157		 , 10		 , 420BFS		 , 1.735		 ,  4		 , 416KMP		 , 1.171		 , 18		 , 400GEMM		 , 1.889		 ,  2		 , 426SORT		 , 1.147		 , 34		 , 377SPMV		 , 1.181		 ,  7		 , 441
AES		 , 1.144		 , 34		 , 399FFT		 , 1.226		 ,  6		 , 451SHA		 , 1.154		 , 10		 , 421BFS		 , 1.731		 ,  4		 , 417KMP		 , 1.168		 , 18		 , 400GEMM		 , 1.885		 ,  2		 , 428SORT		 , 1.144		 , 34		 , 379SPMV		 , 1.178		 ,  7		 , 441
AES		 , 1.141		 , 34		 , 401FFT		 , 1.223		 ,  6		 , 452SHA		 , 1.151		 , 10		 , 422BFS		 , 1.727		 ,  4		 , 418KMP		 , 1.165		 , 18		 , 401GEMM		 , 1.880		 ,  2		 , 429SORT		 , 1.141		 , 34		 , 380SPMV		 , 1.175		 ,  7		 , 441
AES		 , 1.139		 , 34		 , 401FFT		 , 1.220		 ,  6		 , 453SHA		 , 1.148		 , 10		 , 423BFS		 , 1.722		 ,  4		 , 420KMP		 , 1.163		 , 18		 , 403GEMM		 , 1.876		 ,  2		 , 430SORT		 , 1.139		 , 34		 , 381SPMV		 , 1.172		 ,  7		 , 441
AES		 , 1.136		 , 34		 , 402FFT		 , 1.217		 ,  6		 , 453SHA		 , 1.146		 , 10		 , 424BFS		 , 1.718		 ,  4		 , 421KMP		 , 1.160		 , 18		 , 405GEMM		 , 1.871		 ,  2		 , 430SORT		 , 1.136		 , 34		 , 383SPMV		 , 1.169		 ,  7		 , 442
AES		 , 1.133		 , 34		 , 402FFT		 , 1.214		 ,  6		 , 455SHA		 , 1.143		 , 10		 , 425BFS		 , 1.714		 ,  4		 , 424KMP		 , 1.157		 , 18		 , 406GEMM		 , 1.867		 ,  2		 , 431SORT		 , 1.133		 , 34		 , 383SPMV		 , 1.167		 ,  7		 , 442
AES		 , 1.131		 , 34		 , 403FFT		 , 1.211		 ,  6		 , 456SHA		 , 1.140		 , 10		 , 425BFS		 , 1.710		 ,  4		 , 425KMP		 , 1.154		 , 18		 , 408GEMM		 , 1.862		 ,  2		 , 432SORT		 , 1.131		 , 34		 , 384SPMV		 , 1.164		 ,  7		 , 443
AES		 , 1.161		 , 35		 , 403FFT		 , 1.209		 ,  6		 , 457SHA		 , 1.137		 , 10		 , 428BFS		 , 1.706		 ,  4		 , 427KMP		 , 1.152		 , 18		 , 408GEMM		 , 1.858		 ,  2		 , 433SORT		 , 1.161		 , 35		 , 385SPMV		 , 1.161		 ,  7		 , 443
AES		 , 1.158		 , 35		 , 404FFT		 , 1.206		 ,  6		 , 457SHA		 , 1.135		 , 10		 , 428BFS		 , 1.702		 ,  4		 , 429KMP		 , 1.149		 , 18		 , 410GEMM		 , 1.853		 ,  2		 , 433SORT		 , 1.158		 , 35		 , 386SPMV		 , 1.158		 ,  7		 , 445
AES		 , 1.156		 , 35		 , 404FFT		 , 1.203		 ,  6		 , 458SHA		 , 1.132		 , 10		 , 428BFS		 , 1.698		 ,  4		 , 430KMP		 , 1.146		 , 18		 , 412GEMM		 , 1.849		 ,  2		 , 433SORT		 , 1.156		 , 35		 , 389SPMV		 , 1.156		 ,  7		 , 446
AES		 , 1.153		 , 35		 , 405FFT		 , 1.200		 ,  6		 , 459SHA		 , 1.129		 , 10		 , 430BFS		 , 1.694		 ,  4		 , 431KMP		 , 1.144		 , 18		 , 412GEMM		 , 1.845		 ,  2		 , 435SORT		 , 1.153		 , 35		 , 390SPMV		 , 1.153		 ,  7		 , 446
AES		 , 1.150		 , 35		 , 405FFT		 , 1.197		 ,  6		 , 459SHA		 , 1.127		 , 10		 , 432BFS		 , 1.690		 ,  4		 , 432KMP		 , 1.141		 , 18		 , 412GEMM		 , 1.840		 ,  2		 , 437SORT		 , 1.150		 , 35		 , 391SPMV		 , 1.150		 ,  7		 , 448
AES		 , 1.148		 , 35		 , 405FFT		 , 1.194		 ,  6		 , 461SHA		 , 1.124		 , 10		 , 432BFS		 , 1.686		 ,  4		 , 432KMP		 , 1.138		 , 18		 , 414GEMM		 , 1.836		 ,  2		 , 438SORT		 , 1.180		 , 36		 , 392SPMV		 , 1.148		 ,  7		 , 450
AES		 , 1.145		 , 35		 , 405FFT		 , 1.192		 ,  6		 , 463SHA		 , 1.121		 , 10		 , 432BFS		 , 1.682		 ,  4		 , 433KMP		 , 1.136		 , 18		 , 414GEMM		 , 1.832		 ,  2		 , 438SORT		 , 1.178		 , 36		 , 396SPMV		 , 1.145		 ,  7		 , 451
AES		 , 1.142		 , 35		 , 406FFT		 , 1.189		 ,  6		 , 465SHA		 , 1.119		 , 10		 , 433BFS		 , 1.678		 ,  4		 , 435KMP		 , 1.133		 , 18		 , 415GEMM		 , 1.828		 ,  2		 , 438SORT		 , 1.175		 , 36		 , 397SPMV		 , 1.142		 ,  7		 , 451
AES		 , 1.140		 , 35		 , 406FFT		 , 1.186		 ,  6		 , 465SHA		 , 1.228		 , 11		 , 433BFS		 , 1.674		 ,  4		 , 438KMP		 , 1.130		 , 18		 , 416GEMM		 , 1.823		 ,  2		 , 440SORT		 , 1.172		 , 36		 , 399SPMV		 , 1.140		 ,  7		 , 451
AES		 , 1.137		 , 35		 , 408FFT		 , 1.183		 ,  6		 , 465SHA		 , 1.225		 , 11		 , 433BFS		 , 1.671		 ,  4		 , 439KMP		 , 1.128		 , 18		 , 416GEMM		 , 1.819		 ,  2		 , 442SORT		 , 1.169		 , 36		 , 401SPMV		 , 1.137		 ,  7		 , 452
AES		 , 1.134		 , 35		 , 409FFT		 , 1.181		 ,  6		 , 467SHA		 , 1.222		 , 11		 , 433BFS		 , 1.667		 ,  4		 , 441KMP		 , 1.188		 , 19		 , 416GEMM		 , 1.815		 ,  2		 , 442SORT		 , 1.167		 , 36		 , 403SPMV		 , 1.134		 ,  7		 , 453
AES		 , 1.132		 , 35		 , 410FFT		 , 1.178		 ,  6		 , 468SHA		 , 1.219		 , 11		 , 434BFS		 , 1.663		 ,  4		 , 442KMP		 , 1.185		 , 19		 , 417GEMM		 , 1.811		 ,  2		 , 443SORT		 , 1.164		 , 36		 , 404SPMV		 , 1.132		 ,  7		 , 454
AES		 , 1.129		 , 35		 , 411FFT		 , 1.175		 ,  6		 , 470SHA		 , 1.217		 , 11		 , 434BFS		 , 1.659		 ,  4		 , 443KMP		 , 1.182		 , 19		 , 418GEMM		 , 1.806		 ,  2		 , 444SORT		 , 1.161		 , 36		 , 405SPMV		 , 1.129		 ,  7		 , 455
AES		 , 1.126		 , 35		 , 412FFT		 , 1.172		 ,  6		 , 470SHA		 , 1.214		 , 11		 , 436BFS		 , 1.655		 ,  4		 , 444KMP		 , 1.179		 , 19		 , 418GEMM		 , 1.802		 ,  2		 , 445SORT		 , 1.159		 , 36		 , 407SPMV		 , 1.126		 ,  7		 , 456
AES		 , 1.124		 , 35		 , 413FFT		 , 1.170		 ,  6		 , 472SHA		 , 1.211		 , 11		 , 437BFS		 , 1.651		 ,  4		 , 444KMP		 , 1.177		 , 19		 , 420GEMM		 , 1.798		 ,  2		 , 445SORT		 , 1.156		 , 36		 , 407SPMV		 , 1.124		 ,  7		 , 458
AES		 , 1.121		 , 35		 , 414FFT		 , 1.167		 ,  6		 , 472SHA		 , 1.208		 , 11		 , 437BFS		 , 1.648		 ,  4		 , 446KMP		 , 1.174		 , 19		 , 421GEMM		 , 1.794		 ,  2		 , 447SORT		 , 1.153		 , 36		 , 408SPMV		 , 1.121		 ,  7		 , 459
AES		 , 1.119		 , 35		 , 415FFT		 , 1.164		 ,  6		 , 473SHA		 , 1.205		 , 11		 , 438BFS		 , 1.644		 ,  4		 , 447KMP		 , 1.171		 , 19		 , 423GEMM		 , 1.790		 ,  2		 , 447SORT		 , 1.151		 , 36		 , 408SPMV		 , 1.119		 ,  7		 , 461
AES		 , 1.148		 , 36		 , 417FFT		 , 1.162		 ,  6		 , 475SHA		 , 1.203		 , 11		 , 439BFS		 , 1.640		 ,  4		 , 447KMP		 , 1.169		 , 19		 , 423GEMM		 , 1.786		 ,  2		 , 447SORT		 , 1.148		 , 36		 , 410SPMV		 , 1.116		 ,  7		 , 462
AES		 , 1.145		 , 36		 , 417FFT		 , 1.159		 ,  6		 , 478SHA		 , 1.200		 , 11		 , 439BFS		 , 1.636		 ,  4		 , 449KMP		 , 1.166		 , 19		 , 423GEMM		 , 1.782		 ,  2		 , 450SORT		 , 1.145		 , 36		 , 410SPMV		 , 1.114		 ,  7		 , 462
AES		 , 1.143		 , 36		 , 417FFT		 , 1.156		 ,  6		 , 480SHA		 , 1.197		 , 11		 , 440BFS		 , 1.633		 ,  4		 , 451KMP		 , 1.163		 , 19		 , 425GEMM		 , 1.778		 ,  2		 , 450SORT		 , 1.143		 , 36		 , 410SPMV		 , 1.270		 ,  8		 , 463
AES		 , 1.140		 , 36		 , 418FFT		 , 1.154		 ,  6		 , 480SHA		 , 1.195		 , 11		 , 440BFS		 , 1.629		 ,  4		 , 455KMP		 , 1.161		 , 19		 , 425GEMM		 , 1.774		 ,  2		 , 451SORT		 , 1.140		 , 36		 , 410SPMV		 , 1.267		 ,  8		 , 465
AES		 , 1.138		 , 36		 , 418FFT		 , 1.151		 ,  6		 , 480SHA		 , 1.192		 , 11		 , 442BFS		 , 1.625		 ,  4		 , 455KMP		 , 1.158		 , 19		 , 426GEMM		 , 1.770		 ,  2		 , 452SORT		 , 1.138		 , 36		 , 411SPMV		 , 1.264		 ,  8		 , 468
AES		 , 1.135		 , 36		 , 421FFT		 , 1.149		 ,  6		 , 480SHA		 , 1.189		 , 11		 , 444BFS		 , 1.622		 ,  4		 , 455KMP		 , 1.155		 , 19		 , 427GEMM		 , 1.766		 ,  2		 , 453SORT		 , 1.167		 , 37		 , 411SPMV		 , 1.261		 ,  8		 , 469
AES		 , 1.133		 , 36		 , 424FFT		 , 1.146		 ,  6		 , 480SHA		 , 1.187		 , 11		 , 444BFS		 , 1.618		 ,  4		 , 455KMP		 , 1.153		 , 19		 , 428GEMM		 , 1.762		 ,  2		 , 455SORT		 , 1.164		 , 37		 , 412SPMV		 , 1.258		 ,  8		 , 470
AES		 , 1.161		 , 37		 , 426FFT		 , 1.143		 ,  6		 , 482SHA		 , 1.184		 , 11		 , 446BFS		 , 1.614		 ,  4		 , 455KMP		 , 1.150		 , 19		 , 428GEMM		 , 1.758		 ,  2		 , 455SORT		 , 1.161		 , 37		 , 413SPMV		 , 1.256		 ,  8		 , 471
AES		 , 1.159		 , 37		 , 427FFT		 , 1.141		 ,  6		 , 485SHA		 , 1.181		 , 11		 , 447BFS		 , 1.611		 ,  4		 , 456KMP		 , 1.148		 , 19		 , 428GEMM		 , 1.754		 ,  2		 , 455SORT		 , 1.159		 , 37		 , 415SPMV		 , 1.253		 ,  8		 , 471
AES		 , 1.156		 , 37		 , 427FFT		 , 1.138		 ,  6		 , 486SHA		 , 1.179		 , 11		 , 448BFS		 , 1.607		 ,  4		 , 458KMP		 , 1.145		 , 19		 , 429GEMM		 , 1.750		 ,  2		 , 456SORT		 , 1.156		 , 37		 , 416SPMV		 , 1.250		 ,  8		 , 472
AES		 , 1.154		 , 37		 , 427FFT		 , 1.136		 ,  6		 , 487SHA		 , 1.176		 , 11		 , 449BFS		 , 1.604		 ,  4		 , 460KMP		 , 1.143		 , 19		 , 430GEMM		 , 1.746		 ,  2		 , 457SORT		 , 1.154		 , 37		 , 416SPMV		 , 1.247		 ,  8		 , 474
AES		 , 1.151		 , 37		 , 429FFT		 , 1.133		 ,  6		 , 488SHA		 , 1.173		 , 11		 , 449BFS		 , 1.600		 ,  4		 , 460KMP		 , 1.200		 , 20		 , 431GEMM		 , 1.742		 ,  2		 , 457SORT		 , 1.151		 , 37		 , 419SPMV		 , 1.244		 ,  8		 , 475
AES		 , 1.180		 , 38		 , 430FFT		 , 1.131		 ,  6		 , 488SHA		 , 1.171		 , 11		 , 450BFS		 , 1.596		 ,  4		 , 460KMP		 , 1.197		 , 20		 , 434GEMM		 , 1.738		 ,  2		 , 458SORT		 , 1.149		 , 37		 , 421SPMV		 , 1.242		 ,  8		 , 475
AES		 , 1.177		 , 38		 , 430FFT		 , 1.128		 ,  6		 , 490SHA		 , 1.168		 , 11		 , 451BFS		 , 1.593		 ,  4		 , 460KMP		 , 1.195		 , 20		 , 434GEMM		 , 1.735		 ,  2		 , 459SORT		 , 1.146		 , 37		 , 424SPMV		 , 1.239		 ,  8		 , 476
AES		 , 1.174		 , 38		 , 430FFT		 , 1.126		 ,  6		 , 491SHA		 , 1.166		 , 11		 , 452BFS		 , 1.589		 ,  4		 , 460KMP		 , 1.192		 , 20		 , 435GEMM		 , 1.731		 ,  2		 , 461SORT		 , 1.143		 , 37		 , 424SPMV		 , 1.236		 ,  8		 , 479
AES		 , 1.172		 , 38		 , 430FFT		 , 1.123		 ,  6		 , 492SHA		 , 1.163		 , 11		 , 453BFS		 , 1.586		 ,  4		 , 461KMP		 , 1.189		 , 20		 , 438GEMM		 , 1.727		 ,  2		 , 462SORT		 , 1.141		 , 37		 , 424SPMV		 , 1.233		 ,  8		 , 480
AES		 , 1.169		 , 38		 , 431FFT		 , 1.308		 ,  7		 , 492SHA		 , 1.160		 , 11		 , 454BFS		 , 1.582		 ,  4		 , 462KMP		 , 1.187		 , 20		 , 439GEMM		 , 1.723		 ,  2		 , 463SORT		 , 1.138		 , 37		 , 427SPMV		 , 1.231		 ,  8		 , 480
AES		 , 1.167		 , 38		 , 431FFT		 , 1.305		 ,  7		 , 492SHA		 , 1.158		 , 11		 , 455BFS		 , 1.579		 ,  4		 , 463KMP		 , 1.184		 , 20		 , 442GEMM		 , 1.719		 ,  2		 , 465SORT		 , 1.136		 , 37		 , 427SPMV		 , 1.228		 ,  8		 , 481
AES		 , 1.164		 , 38		 , 431FFT		 , 1.302		 ,  7		 , 493SHA		 , 1.155		 , 11		 , 455BFS		 , 1.575		 ,  4		 , 465KMP		 , 1.182		 , 20		 , 444GEMM		 , 1.716		 ,  2		 , 466SORT		 , 1.133		 , 37		 , 428SPMV		 , 1.225		 ,  8		 , 482
AES		 , 1.162		 , 38		 , 432FFT		 , 1.299		 ,  7		 , 493SHA		 , 1.153		 , 11		 , 456BFS		 , 1.572		 ,  4		 , 465KMP		 , 1.179		 , 20		 , 446GEMM		 , 1.712		 ,  2		 , 469SORT		 , 1.131		 , 37		 , 428SPMV		 , 1.223		 ,  8		 , 483
AES		 , 1.159		 , 38		 , 435FFT		 , 1.296		 ,  7		 , 493SHA		 , 1.255		 , 12		 , 457BFS		 , 1.569		 ,  4		 , 467KMP		 , 1.176		 , 20		 , 447GEMM		 , 1.708		 ,  2		 , 469SORT		 , 1.129		 , 37		 , 429SPMV		 , 1.220		 ,  8		 , 483
AES		 , 1.157		 , 38		 , 436FFT		 , 1.293		 ,  7		 , 493SHA		 , 1.252		 , 12		 , 459BFS		 , 1.565		 ,  4		 , 468KMP		 , 1.174		 , 20		 , 448GEMM		 , 1.704		 ,  2		 , 470SORT		 , 1.157		 , 38		 , 431SPMV		 , 1.217		 ,  8		 , 483
AES		 , 1.154		 , 38		 , 437FFT		 , 1.291		 ,  7		 , 495SHA		 , 1.249		 , 12		 , 462BFS		 , 1.562		 ,  4		 , 468KMP		 , 1.171		 , 20		 , 448GEMM		 , 1.701		 ,  2		 , 470SORT		 , 1.154		 , 38		 , 432SPMV		 , 1.215		 ,  8		 , 484
AES		 , 1.152		 , 38		 , 438FFT		 , 1.288		 ,  7		 , 497SHA		 , 1.247		 , 12		 , 462BFS		 , 1.558		 ,  4		 , 470KMP		 , 1.169		 , 20		 , 448GEMM		 , 1.697		 ,  2		 , 471SORT		 , 1.152		 , 38		 , 434SPMV		 , 1.212		 ,  8		 , 484
AES		 , 1.149		 , 38		 , 438FFT		 , 1.285		 ,  7		 , 498SHA		 , 1.244		 , 12		 , 462BFS		 , 1.555		 ,  4		 , 471KMP		 , 1.166		 , 20		 , 448GEMM		 , 1.693		 ,  2		 , 474SORT		 , 1.149		 , 38		 , 437SPMV		 , 1.210		 ,  8		 , 484
AES		 , 1.147		 , 38		 , 439FFT		 , 1.282		 ,  7		 , 498SHA		 , 1.241		 , 12		 , 464BFS		 , 1.552		 ,  4		 , 472KMP		 , 1.164		 , 20		 , 451GEMM		 , 1.690		 ,  2		 , 474SORT		 , 1.147		 , 38		 , 437SPMV		 , 1.207		 ,  8		 , 485
AES		 , 1.144		 , 38		 , 440FFT		 , 1.280		 ,  7		 , 499SHA		 , 1.239		 , 12		 , 465BFS		 , 1.548		 ,  4		 , 472KMP		 , 1.161		 , 20		 , 451GEMM		 , 1.686		 ,  2		 , 476SORT		 , 1.144		 , 38		 , 439SPMV		 , 1.204		 ,  8		 , 486
AES		 , 1.172		 , 39		 , 441FFT		 , 1.277		 ,  7		 , 503SHA		 , 1.236		 , 12		 , 465BFS		 , 1.545		 ,  4		 , 473KMP		 , 1.159		 , 20		 , 453GEMM		 , 1.682		 ,  2		 , 476SORT		 , 1.142		 , 38		 , 439SPMV		 , 1.202		 ,  8		 , 486
AES		 , 1.169		 , 39		 , 441FFT		 , 1.274		 ,  7		 , 504SHA		 , 1.233		 , 12		 , 466BFS		 , 1.542		 ,  4		 , 473KMP		 , 1.156		 , 20		 , 454GEMM		 , 1.679		 ,  2		 , 478SORT		 , 1.139		 , 38		 , 441SPMV		 , 1.199		 ,  8		 , 487
AES		 , 1.167		 , 39		 , 443FFT		 , 1.271		 ,  7		 , 504SHA		 , 1.231		 , 12		 , 466BFS		 , 1.538		 ,  4		 , 473KMP		 , 1.154		 , 20		 , 455GEMM		 , 1.675		 ,  2		 , 480SORT		 , 1.137		 , 38		 , 442SPMV		 , 1.197		 ,  8		 , 489
AES		 , 1.164		 , 39		 , 444FFT		 , 1.269		 ,  7		 , 504SHA		 , 1.228		 , 12		 , 468BFS		 , 1.535		 ,  4		 , 475KMP		 , 1.209		 , 21		 , 455GEMM		 , 1.672		 ,  2		 , 482SORT		 , 1.164		 , 39		 , 443SPMV		 , 1.194		 ,  8		 , 489
AES		 , 1.162		 , 39		 , 445FFT		 , 1.266		 ,  7		 , 506SHA		 , 1.226		 , 12		 , 469BFS		 , 1.532		 ,  4		 , 477KMP		 , 1.206		 , 21		 , 456GEMM		 , 1.668		 ,  2		 , 482SORT		 , 1.162		 , 39		 , 443SPMV		 , 1.191		 ,  8		 , 490
AES		 , 1.159		 , 39		 , 446FFT		 , 1.263		 ,  7		 , 506SHA		 , 1.223		 , 12		 , 470BFS		 , 1.529		 ,  4		 , 477KMP		 , 1.204		 , 21		 , 456GEMM		 , 1.665		 ,  2		 , 485SORT		 , 1.159		 , 39		 , 443SPMV		 , 1.189		 ,  8		 , 493
AES		 , 1.157		 , 39		 , 447FFT		 , 1.261		 ,  7		 , 508SHA		 , 1.220		 , 12		 , 473BFS		 , 1.525		 ,  4		 , 477KMP		 , 1.201		 , 21		 , 456GEMM		 , 1.661		 ,  2		 , 485SORT		 , 1.157		 , 39		 , 444SPMV		 , 1.186		 ,  8		 , 494
AES		 , 1.184		 , 40		 , 449FFT		 , 1.258		 ,  7		 , 508SHA		 , 1.218		 , 12		 , 476BFS		 , 1.522		 ,  4		 , 478KMP		 , 1.199		 , 21		 , 456GEMM		 , 1.658		 ,  2		 , 485SORT		 , 1.154		 , 39		 , 444SPMV		 , 1.184		 ,  8		 , 496
AES		 , 1.181		 , 40		 , 450FFT		 , 1.255		 ,  7		 , 509SHA		 , 1.215		 , 12		 , 477BFS		 , 1.519		 ,  4		 , 478KMP		 , 1.196		 , 21		 , 456GEMM		 , 1.654		 ,  2		 , 486SORT		 , 1.152		 , 39		 , 445SPMV		 , 1.181		 ,  8		 , 499
AES		 , 1.179		 , 40		 , 452FFT		 , 1.253		 ,  7		 , 509SHA		 , 1.213		 , 12		 , 477BFS		 , 1.516		 ,  4		 , 479KMP		 , 1.194		 , 21		 , 457GEMM		 , 1.651		 ,  2		 , 487SORT		 , 1.149		 , 39		 , 446SPMV		 , 1.179		 ,  8		 , 501
AES		 , 1.176		 , 40		 , 454FFT		 , 1.250		 ,  7		 , 510SHA		 , 1.210		 , 12		 , 477BFS		 , 1.513		 ,  4		 , 480KMP		 , 1.191		 , 21		 , 458GEMM		 , 1.647		 ,  2		 , 489SORT		 , 1.147		 , 39		 , 446SPMV		 , 1.176		 ,  8		 , 502
AES		 , 1.174		 , 40		 , 455FFT		 , 1.247		 ,  7		 , 510SHA		 , 1.208		 , 12		 , 480BFS		 , 1.509		 ,  4		 , 482KMP		 , 1.189		 , 21		 , 458GEMM		 , 1.644		 ,  2		 , 490SORT		 , 1.145		 , 39		 , 447SPMV		 , 1.174		 ,  8		 , 502
AES		 , 1.172		 , 40		 , 455FFT		 , 1.245		 ,  7		 , 511SHA		 , 1.205		 , 12		 , 481BFS		 , 1.506		 ,  4		 , 483KMP		 , 1.186		 , 21		 , 460GEMM		 , 1.640		 ,  2		 , 492SORT		 , 1.142		 , 39		 , 448SPMV		 , 1.172		 ,  8		 , 502
AES		 , 1.169		 , 40		 , 456FFT		 , 1.242		 ,  7		 , 513SHA		 , 1.203		 , 12		 , 481BFS		 , 1.503		 ,  4		 , 484KMP		 , 1.184		 , 21		 , 461GEMM		 , 1.637		 ,  2		 , 492SORT		 , 1.140		 , 39		 , 449SPMV		 , 1.169		 ,  8		 , 504
AES		 , 1.167		 , 40		 , 458FFT		 , 1.240		 ,  7		 , 514SHA		 , 1.200		 , 12		 , 483BFS		 , 1.500		 ,  4		 , 486KMP		 , 1.181		 , 21		 , 461GEMM		 , 1.633		 ,  2		 , 492SORT		 , 1.138		 , 39		 , 450SPMV		 , 1.167		 ,  8		 , 504
